Date,AAPL,AXP,BA,CAT,CSCO,CVX,DIS,DOW,GS,HD,IBM,INTC,JNJ,JPM,KO,MCD,MMM,MRK,MSFT,NKE,PFE,PG,RTX,TRV,UNH,V,VZ,WMT,XOM
2025-01-21,-0.031915790534446264,0.017244689530015567,0.02612660772915798,0.03575046451191555,0.013282472372358134,-0.020003661173992993,0.01569800628747875,0.013157841632813527,0.014058746640385866,0.02210650494082178,-0.0023577393722769013,0.013029348051544432,0.0076174491365856856,0.014932775950220245,-0.004624536204658969,0.005908410521220375,0.04155148625176874,-0.017156903217325103,-0.00123526396463014,0.03289099770042436,0.01292766120069233,0.003661642854955849,0.03831223717151544,-0.0015029279202734003,0.029876825735100088,0.01254634382376607,0.0061889640833050485,0.012399384123317203,-0.007567662651545848
2025-01-22,0.005344902711080568,0.013524094875404735,-0.004328973099821831,-0.001882707457137811,0.009831222935431816,-0.011564843609834896,0.0010119808752038217,-0.0182781073982482,-0.0031667293653174777,-0.019907655288497583,-0.0044591545809775646,0.004134136458219251,-0.019439706111303523,-0.0007224283777504947,-0.010253074272873142,-0.004458361966090618,0.015181514449152722,-0.005818745961356453,0.04130688160628382,0.011890261942487657,-0.023648510137642353,0.018674225300115976,-0.010894706704128954,0.031610607027251714,-0.010038404268108536,-0.00021633594712366921,-0.0017940242861173017,0.0016115095841215954,-0.01740373882691204
2025-01-23,-0.0007594393899229557,0.01123362342202805,0.021167030226805217,0.022107163467114166,0.0097355109568249,-0.002557399139309413,0.020494410967269117,0.015923537882199357,0.01069984668469992,0.01046083540882381,0.012451829185142538,-0.013266281218218157,0.009430637750777349,0.011832492957748242,-0.004046616925987623,0.01094712201115633,0.003420061993575807,0.009928803283508536,0.0011428921174210238,0.003376521085022288,0.01653199637356262,0.008558919998098657,0.01535630136810684,-0.02111713840592755,0.019337562040508294,0.01437131072383635,0.005905010274032785,0.0062211339639663965,0.005660498348001308
2025-01-24,-0.003934542081788894,-0.013901219390464403,-0.013669481464460786,0.0030266043619526783,0.0,-0.002307489731726342,0.01008650514375331,-0.0024113399317132744,-0.004065735167465667,0.00026533434527364896,-0.005485627166540885,-0.03430689761649508,0.0012275193665449713,-0.004173899257059022,0.006338384041652212,0.0036213140196585947,-0.0013368046337850492,-0.011176501120671811,-0.005932215439985122,-0.009691802862285659,0.0030757700796884,-0.006194545199347701,-0.007760041852737598,0.0014492911201178238,0.00517196578085688,0.00606333757751365,0.009188309576816378,0.010126915430382466,-0.013526982914036756
2025-01-27,0.03178024510857891,-0.015310850731679149,-0.005111859076249559,-0.031032989791888288,-0.05061855618593658,0.010151014923964974,0.010520601988808886,0.013294671135982261,-0.005683680798040935,0.02501818535158118,-0.0029804831413028365,-0.025924100343569956,0.04134304934763877,0.0038137421616231126,0.03149224687194674,0.026728870329287835,0.013986570570053258,0.0250131311689179,-0.021393518640406062,0.027320893278495628,0.029513201760460905,0.03375579494351233,-0.0020747794087441207,0.037831725730606,0.020675674934751198,0.013143346413572843,0.02781986937537617,0.02785977693651076,0.0138964853744461
2025-01-28,0.03654392712433174,0.001959333853721601,0.014957724722600263,-0.01187411926960158,0.005924083162412552,-0.006487341454351925,-0.010587578209617754,-0.011927466294959888,0.007137309811679815,-0.014216161076213263,0.006826423149818961,-0.02414990913538173,-0.016416932144703078,0.004852333173641421,-0.023641759272115648,-0.006619047962015734,-0.0007920164251832285,-0.005003198074920001,0.029086960709354015,-0.0157449427883134,-0.004095273980863401,-0.02045272768028239,0.02638948892356452,-0.010278423323203278,-0.0019136092787706005,-0.00017923921177009916,-0.005905413423794137,-0.0011294162139058317,-0.019333779357568637
2025-01-29,0.00461673935352791,-0.005646069018964028,-0.023174683009769992,0.00753296472783016,0.002019154467703732,-0.0033287843720588572,0.00936335064225191,-0.008932912547129468,-0.0006585052950064396,-0.01291683275224409,0.013161356627128917,-0.002525214090259187,0.005120384367069075,-0.002096454549970206,0.007536919762616945,-0.003572169216096377,0.000924802924866297,0.008517251572443651,-0.010890044984245284,0.029439561394331903,-0.004859785021325558,0.00024073171200056365,-0.025087725255374393,0.004387552051118071,-0.00807391351945086,0.004185632123072658,-0.0029704455836959687,0.002158596180072525,0.005831245499073878
2025-01-30,-0.00739469116041247,0.01173686761430659,0.033801652616619604,-0.04641054161670344,0.015449229662922948,0.004046482367594306,0.0021202809820752844,-0.06090136452257067,0.013053452541986532,0.002612210803833337,0.12964170473863335,0.013164568550979139,0.011379388489684672,0.006189648571336859,0.01941751128275504,0.000723886167642851,0.018872719277970074,0.006817273354212672,-0.06180903860268361,0.02285190548388183,0.01089409442712519,0.0070985652752695305,0.030767930673730293,-0.0017233722306969623,0.013882178688171543,0.021346761713597173,-0.020109100258552393,0.011794791581751118,0.008281983227435452
2025-01-31,-0.006692131500525944,-0.004702884272305363,-0.016765969627929644,-0.009440502944745188,0.0021498021581705107,-0.04561160590008073,-0.0032619433525179486,0.012970258048066619,-0.008208110538448055,-0.006079553096952961,-0.009950804473616515,-0.028985503102038956,-0.004709974113337845,-0.003467216329355649,-0.008899332872738919,-0.005580103071409104,-0.014248652360653313,-0.0013138465529078935,0.0001686621321865811,-0.0182561806692364,-0.014492818641586025,-0.008482116123292194,-0.0002325673375469517,-0.01569711685292441,-0.005645473037944493,-0.0036436827661241455,-0.002026923397439928,-0.004966975786139138,-0.0250069099902398
2025-02-03,-0.03385592906605628,-0.002898249785566187,-0.003682354064925897,-0.026626199899503433,0.007260733311617251,0.0010054495364877347,0.00831420335788513,-0.042765756813809785,-0.012539092730273982,-0.007815972923918224,0.019671591038062708,-0.0025733990542378127,-0.0018401761277690998,-0.001833183863992005,-0.0020479749308602857,0.004676143613781214,-0.014191785120515887,0.009815859211948164,-0.009974375959238113,-0.004031292613786874,-0.012066330448019746,0.016687614614283586,0.007522286934671385,-0.002365552594799758,0.01048866727876141,0.011761231833429697,0.014978476202177626,0.014058709383383938,0.0024337538380005963
2025-02-04,0.021007913302233172,-0.002211432853126527,0.0020469700366552157,0.0011063862990448037,0.0049148379792069985,0.025980941022477166,-0.006140297050311827,0.031300146809106755,0.002862345084527318,0.006678801833017278,0.014305782414434143,-0.004643872504465962,0.010667015411912617,0.004235279736113151,-0.010733980427607204,-0.0009653812362210301,0.010930269716108887,-0.09069043308486013,0.003528596582160759,0.0016974958289479591,-0.012595388131760421,-0.0037330005681274203,-0.011930391165679732,-0.0022077291232561747,-0.004980027083840932,-0.0019374484976419915,-0.0042520549043383316,0.012356722820484167,0.026799947029372273
2025-02-05,-0.0014176239408641989,0.014881378964001657,0.03183340376983801,-0.008564676499609347,0.02005216161102097,-0.001501071030565737,-0.0243601325696291,-0.015564141985803026,0.017770899430259446,0.005662344975426059,-0.004386118595192001,0.018662451317622786,0.00781811221788753,0.009293176375841705,0.0071804688558854135,-0.0032439014278201617,0.005076617160193919,-0.011792031136318326,0.0022310200334914043,-0.028024022006182037,0.022033144526993453,0.005233968938951117,0.006154178838489344,0.00934202834930642,-0.010340180928110732,0.01242935066008255,0.00803814690588256,0.016770885744178843,-0.0007274982468903346
2025-02-06,0.0032262426829974267,-0.0011854312259309552,0.01627808388407015,0.01839203841967385,-0.00479459512946212,-0.007124654201618008,0.014022009574153671,0.021607363991651196,0.019784580384561323,0.0008216568344709962,-0.0374478568952078,-0.01374048157787533,-0.007628259989380881,0.023924717591801148,0.0038022935848118777,0.01914616893369936,-0.0008527580890916875,-0.018066215069645564,0.006121610450557924,-0.03795093620924739,-0.02307117691859517,-0.0007690935297864909,-0.0029421466918739814,0.005277238923212746,-0.01809887370260377,-0.005608945534598786,-0.004734732768032601,0.003806391319414182,-0.013196279240515918
2025-02-07,-0.02396873186469839,-0.010557639942510355,-0.01791124190439919,-0.004296054270180427,0.0,0.004739847860842028,-0.010973258505398098,-0.0049006424467055165,-0.003524532190237739,-0.01639473301718153,-0.004340222609883648,-0.014447822054797221,-0.002540616733235912,-0.003972454483995191,0.007575781822998451,-0.00020385353845664422,-0.016084463463872822,-0.008745026321994365,-0.014597677772654749,-0.04265397410192451,-0.0034841989614083912,-0.005388443674738452,-0.006445116694475783,-0.009893411237116734,-0.005678681755437287,0.0015539642362680794,-0.0015021280565421513,-0.016528950326453518,0.004242396125522907
2025-02-10,0.001187343922486539,-0.02055115113142958,-0.00517936201969893,-0.0018137631739150173,0.008671886688196073,0.020639500056798488,-0.014252252462706116,-0.00025927043644768943,-0.008187233962139384,0.016250552801518436,-0.005585009508194072,0.035078537325264225,0.007314789877494343,-0.017258867271260803,0.011121540851861011,0.0479783215097731,-0.0012010522952567992,-0.010082371789539413,0.006028017166975763,0.0329062825295694,0.005050554005360475,-0.0026195235831264485,0.0023446369469988237,-0.01129740235784582,0.012029488500981511,0.009223744760008756,0.0017552363496267098,0.0174988220989436,0.019101837801370314
2025-02-11,0.02183176471862147,-0.002223887252953194,-0.0006092528855844437,-0.0027257157978157753,-0.006049980966185142,0.01072108375736458,-0.002379208574854519,0.001555711828500339,-0.005057493164648652,0.005724764355769407,0.02178357071080117,0.06069796802253391,0.01225350839831263,0.01457337498244149,0.04725013037768688,0.005803698097384347,0.0025385576813024002,0.0016202453724665222,-0.0018921665317954695,0.005638404897212457,-0.01314268523339257,0.011341156946309994,0.006705642883955143,-0.00028864271212514225,0.001031091971004594,0.00022812516379810965,0.013516870314922658,-0.004372382745074788,0.006308064747773345
2025-02-12,0.018270152940516038,-0.010240097022955919,0.032199054976628005,-0.02813117286343836,0.0016017615704222443,-0.016133186240096298,0.001926305479762469,-0.009578184048923188,0.002719313599287343,-0.02214419278570312,0.0043580572777603965,0.07200764322010311,-0.005572269048694789,0.0016730088950542843,0.01642010680517214,-0.008413592160336547,-0.007996275463225788,-0.010053216079522365,-0.005833214253644803,0.012896131715171899,-0.002350199045781376,0.0008854349036289122,-0.018046620721659745,-0.006973403359279762,-0.012211433390235338,0.002195433568166205,0.0009878817268893503,0.011125202202070916,-0.030086825655562532
2025-02-13,0.01967323848251623,0.0035902300665948683,-0.004348980180369111,0.004715362030858428,0.020949961740153844,0.006326721668282742,0.0032956886620776338,0.0020910893029442157,-7.70610831789531e-05,0.012993068912956707,0.013212986866155463,0.07339856103778764,0.012817157877319296,0.003158426592328789,0.011497723601249454,0.007867348646183547,-0.0010076697358002429,-0.014590842016362293,0.0036671689356793102,0.013146844766919852,0.0066745048985790145,0.008491535452984422,-0.007414376257583344,0.00976469947150238,0.007167070674233278,0.011778478703806883,0.012583259139044456,0.01389825425878155,0.0072660338912649
2025-02-14,0.012710644656182213,0.011512166826741277,-0.005500454373555286,-0.0010743942068580647,0.01613408137941663,0.0075889857197006805,0.007208744066443895,0.008607058915758303,0.01787496520285492,-0.007104260242839833,0.00806358624593706,-0.02196430989349596,-0.006995176555863347,0.0009770494363676718,-0.009064825742296057,-0.004741678931240778,0.004256992200113885,-0.016702039815968517,-0.005139599514405235,-0.002322001849843436,-0.004290134879222696,-0.047538256901452414,-0.027256780361870292,-0.019381860510379267,-0.014439370967915477,-0.00511769525723893,-0.0012183032491502876,-0.009614406638897233,0.0010173015944709984
2025-02-18,-0.0005314395307257636,0.005819094287136561,0.0029823395359431792,0.0019245806539591737,-0.004316345470602223,0.005278712777424532,-0.007428906242570532,0.027152831166161073,0.01762176409786642,-0.015115995801702531,0.006850849351539123,0.16059317571683374,0.0005164851946581894,0.012148065250005224,0.0026137556777752202,-0.012056356699053583,0.002489738598266067,0.0033729218981972675,0.002962593992094087,0.062294576588221684,0.0011750207100453824,0.015593285000983004,0.011028437145863768,0.0004195776908084703,-0.04351401157188761,0.008253050059091604,0.005123212893798579,-0.0024990816382922665,0.01755357730663709
2025-02-19,0.0016361258388950528,-0.009365478733251331,0.0063793732388708335,-0.002824957276880702,0.0038703997070288487,0.006851953522280407,0.016338106770485528,-0.020141044676081132,-0.006010102518770322,-0.019538373457629654,0.004751662816001145,-0.06097116150083204,0.018710797870270746,-0.0025005448727035695,0.014771766365424543,-0.009480658574595568,0.008121240024841825,0.027734407100008296,0.012523101594279717,-0.01043951170277524,0.012910845428189877,0.00640747442072831,0.013332279177363127,0.016568927211480622,0.02058993400440312,-0.004204905723343866,0.0196601570719932,0.0021198939616018375,0.0014526944742234704
2025-02-20,0.00392056304742705,-0.019553566889302654,-0.028310444192667816,-0.01090637241186343,-0.0026217078948185257,0.009921786004912336,-0.007184529604669865,0.017214907068004992,-0.03874887582254172,-0.0019977162893922706,0.0015888294372068401,0.014385725082087575,0.011336929815190633,-0.044583727885247226,-0.0004281098770826386,0.003676254758275821,-0.007456667230761993,0.024299199278760453,0.00529078099813951,0.005861048543383207,0.00038625326945518346,0.004324708538225419,-0.0023921859005284762,-0.004580163959429728,-0.016867578402254835,-0.013343517426684715,0.011425946399683973,-0.06528848092591089,0.015412471382707515
2025-02-21,-0.0011390890015970934,-0.027841708775039553,-0.020621466638862107,-0.026091962334731766,-0.010669512142352344,-0.011776506408658238,-0.017096324970036658,-0.002020738410856593,-0.0259398023207702,-0.023667157271543893,-0.012313865062470897,-0.046761184600203176,0.0164078828515708,-0.00959515936638089,0.0187034741975598,0.00580758580619678,-0.027502068725907658,0.02075722067446817,-0.01903259855834627,-0.00945235629246688,0.015444010044922463,0.018061020309535936,-0.00955976178309137,-0.005015830703420043,-0.07165319053586572,-0.005592028116491177,0.006354329688557536,-0.024997489410054863,-0.011696420947125419
2025-02-24,0.006312383382871323,0.00044004492125226946,0.015580072597901395,-0.003293754184475639,-0.011566087123073832,0.0061814454727999735,0.023375582533311956,-0.011642542801285849,0.0008633303053207086,-0.007474711789818844,0.0014914337114209086,-0.02412546687667183,0.008872470840043167,-0.010975002211684903,-0.010651761197221221,0.009054960893384756,0.0034487041669362117,0.019776560290651002,-0.010313283020000341,0.04941166375726436,0.013307961082927866,0.0018210735353774155,0.01735752921850864,0.034204052456025424,-0.010505573132029045,0.003815948156066673,0.013096414397576472,-0.011711311832533489,0.005239833984812758
2025-02-25,-0.0002428315584860341,-0.007410412564754165,-0.009115665367494197,0.010149877625362791,0.016287094573412375,-0.009310304923341395,-0.006025156899026829,0.004609456752203478,-0.017935347154828474,0.028424273639909847,-0.015732925981024826,-0.05274003553782591,0.014351941489046949,-0.015076088084822414,0.01274979301889445,0.010241387701473093,0.007286414392686291,0.0017530036441217867,-0.015099081086989541,0.01793732288234673,0.0033770680851927803,0.01237245580235613,0.015227579502290922,0.017201123494618553,0.019197457029460407,0.006374032395484619,0.009002619382691979,0.042916742197968594,-0.013840171752666386
2025-02-26,-0.02704011939380868,0.009408964255440466,-0.029337582661044803,0.0006426208545071699,-0.002956212497041366,-0.008183078766076712,0.01176157833115088,-0.009686460529241159,0.004651114507780552,-0.00714490599494122,-0.007410283471063317,0.023053531619053658,-0.018122570403236504,0.005400255086155159,-0.00965160124127551,-0.02075808045452099,0.006073256178300568,-0.02242157009024226,0.004599198315048625,-0.006730330008821506,-0.011967057070727982,-0.007819298308096911,-0.0002355860215895733,-0.014494446046809384,-0.014435197349197848,-0.004146683346121782,-0.012125262266116765,-0.0152523323069641,-0.0024606619504277116
2025-02-27,-0.01273091938670523,-0.006416700799343866,0.004565467958702163,-0.007531170025240508,-0.004213500949842075,0.009862079066347285,-0.004649981799235814,-0.010810872078054201,-0.015815054281643426,-0.0005378539167114615,-0.01020171005000814,-0.018282325544506706,0.003985626003845111,0.00100459709043621,0.0009886233403459954,0.018667590059636696,0.020959187534648205,0.013425892994357813,-0.018012100306966428,-0.01416785390097286,-0.012112078248904146,0.003911380571668177,0.025214067781516247,0.023869770239991928,0.010720722211610356,0.014573737240443307,0.0020842634767341828,0.006133022709642999,0.006303726775243934
2025-02-28,0.019131868844441513,0.022977445565791843,0.004602215056842329,0.011617780759403784,0.004701484169180814,0.012446512699794798,0.02236999844159482,0.010071648104022168,0.028578569507915708,0.01621963129137205,-0.0031197138454971407,0.02771760006145807,0.007878915443566115,0.021617344141526607,0.0047975824551467205,-0.005226699293224835,0.030560732851592887,0.018436700994979738,0.011362106174063413,-0.0073730683984232215,0.012643724858966587,0.010873910255412289,0.01892421838726932,0.014521759389573896,0.013658812346877047,0.01959297763338319,-0.003928846154558352,0.01880359990091951,0.010712738547475675
2025-03-03,-0.015754265817481183,-0.018175112263249193,-0.026169656968660693,-0.0346271651008041,-0.009826861105500018,-0.03486320726620795,-0.008875247632477268,-0.0537916639260525,-0.027366630819584792,-0.01742310062987018,-0.00891296658963392,-0.04171933376383308,0.013695276481461294,-0.015227614083513474,0.015587576336264508,-0.007404716602911865,-0.010959245660498329,0.009756148612222848,-0.02141109532909491,-0.0078451426609365,-0.006810432914202025,0.010066794666420131,0.006316280345504577,0.009091214936896463,-0.016653970111203287,-0.0024537873018897205,0.017865410837522022,-0.010343871744939115,-0.0320668428257922
2025-03-04,-0.008822379909602107,-0.040678216757125796,-0.06562391992428573,-0.015931813067098455,-0.003465722979716035,-0.0071199313192922276,-0.03351358805393856,-0.012201909171582148,-0.0398506141965419,-0.02055484623181625,0.012070879218305297,-0.062005270958838565,-0.011119066687895307,-0.03978966832862407,-0.029452294058754713,0.0048636889056770105,-0.04927649258099731,-0.006333989997437506,0.00030884785246687585,-0.013901234295625287,-0.019047574516965704,-0.013725276553914423,-0.03833223890372106,-0.019705514014507597,0.016186664737188883,-0.026504897979709008,-0.022794515573964613,-0.026847008848944087,-0.0020416618319814006
2025-03-05,-0.000805297297409524,0.00250473464544565,0.026809376521437667,0.03592953970549373,0.01106546655563534,-0.00782893930463291,0.002751996891650732,0.060639995118451084,0.02052860826719627,0.012235471868209835,-0.007345655597213563,-0.024378830737160295,-0.001813599257916243,0.005114862171093693,-0.0015671635073926105,0.005494350199793718,0.011997799374622753,0.006806508265076117,0.031934369842304466,0.006337256339727482,0.007378555991556457,0.008257398709964558,0.00730385149709023,0.009112242178331176,0.0028866615738283308,0.0012776402845460222,-0.0006997783567936899,0.010635030184898975,-0.019527572716026786
2025-03-06,-0.0017391917687868963,-0.03005135023537464,-0.02899001520080602,0.007444814950140488,-0.008599102572882433,0.014190053562963323,-0.0354953208677502,-0.008999355299212697,-0.04282802978793265,-0.011958068694001178,-0.010582901550397428,-0.002883203627207065,0.004299914506820102,-0.01983862978731743,0.005422284667329524,0.009497494918510041,-0.0045389817601225735,0.008691905896364371,-0.010298651028757821,-0.0012852460421683976,0.01156518581135324,0.00028635942226351574,-0.01049058155189031,-0.007789830986163371,0.024664864311075396,-0.02415788733737334,0.03244623630523136,-0.013961253089858072,0.02067529210884378
2025-03-07,0.015892618029543115,-0.008815976920637847,-0.026825728690762496,0.027242649527919882,0.008358274968650159,0.022164001110875242,0.0007587802598238991,0.00026706563723344345,-0.01409275397711185,-0.012914961220190535,0.051670813456244025,-0.005301234233810237,0.00518615555606039,-0.017279091530260415,0.013766598030901411,0.035183818546168366,-0.004355530652169315,0.006914915691586421,-0.009020185329573605,0.011324203634990981,0.018673732299590462,0.0073857263242893545,0.0009353788263233298,0.006562088979522818,0.011810005168648496,0.0033705862744648485,0.04137466766280262,-0.030853740579685596,0.01300867930003835
2025-03-10,-0.04847960193409895,-0.04351958941900591,-0.039110124956206915,-0.014530468951278519,-0.02940250573581482,0.00786752299135074,-0.023030956416613457,-0.0013350775692141381,-0.050047435037138155,-0.005705857013026172,-0.017741193850567716,-0.03439918146648502,0.006059009802168225,-0.04152211896543467,0.00028008176422034126,-0.012574307902957327,0.00902252061243547,0.0061278766974415255,-0.03343413334878109,-0.027866098757961644,-0.0033669610408380013,0.0017617833249814474,0.0009346846650950535,-0.0001559637492773991,-0.022711501629960384,-0.011120124749545712,0.009335667206644471,-0.04252068874052306,0.025500034766956725
2025-03-11,-0.029189374883390795,-0.02269244950681204,0.039892027712392863,-0.015758448834105154,-0.022397783130375215,-0.022148839846979906,-0.05025223489654873,-0.019518869527279215,-0.00043253031626910854,-0.01732289107815621,-0.030945879030637058,-0.007526322941967978,-0.010971969110241675,-0.013263326509683981,-0.005738267286931387,-0.033065380274055034,-0.0005419203304801723,-0.0052505007806681325,0.0007627771209397505,-0.029188604863079948,-0.024399486070605603,-0.017814533945851085,-0.0031901941965469804,-0.007988723776527706,0.012119425982128007,-0.02735152431425314,-0.06582054029533357,-0.004327146905836576,-0.023613630226647087
2025-03-12,-0.01747872660231309,0.020987610882218455,0.03076726968894894,-0.004826781287052051,-0.003461284902805506,-0.00915112331814949,0.00878445256064575,-0.025088453957216705,0.008053836599195785,-0.009316641207764875,0.002731568222966718,0.04550048469603496,-0.018147794216887836,-0.005411605238578865,-0.015484123421078855,-0.023992740369610077,0.018300121361183086,-0.014567744827491902,0.007412271021316474,-0.00795461795944652,-0.010773248045603534,-0.027437566748976683,-0.0011708502242381291,-0.010095782421324695,-0.010143268747465406,0.0021075304258886263,-0.01934151329620648,-0.02561753367702202,-0.0002749063304077204
2025-03-13,-0.03364369478238116,-0.01656772574757437,0.003274586035690863,-0.014254913039946082,-0.013066476695781981,0.0061570250047309205,-0.019137289731401164,0.013426477719668872,-0.02034686855828982,-0.04188383710057464,-0.0153427661105211,0.14603483622811297,0.0008598043830794211,-0.01189117573397247,-0.004575550219699798,-0.006345963785389319,-0.027555909597298922,0.014568942387223283,-0.011741132107372043,-0.012775261389662451,-0.004278454118590291,0.0013066964378585233,0.009690474816111516,0.01567515508126638,0.0008522251710427753,-0.012889242303927628,0.026297094756835948,-0.008215985525805602,-0.004215168327656671
2025-03-14,0.01817060221144473,0.035877307575506334,0.015628860908271536,0.018991436786840676,0.013909770885515815,0.02219910613112064,0.01827188577421701,0.020425192124891023,0.031630440491814404,0.011691815586798882,0.01037422542191302,0.014767867630974818,-0.001104458762418381,0.032195077290144924,0.0007236180228948896,0.007831903225107073,0.029500488259844415,-0.0014782483589843576,0.02584687598082147,-0.013491098980106364,0.004687388121599856,-0.003677576588939635,0.006114672949767641,0.019418640505229012,0.014807304641497598,0.009892056265295768,-0.0032027835977663788,0.010059096132279954,0.029723054779907
